anchor_ordinal,timestamp,bar_index,current_regime,trailing_log_return_24h,trailing_log_return_72h,trailing_log_return_168h,realized_volatility_24h,realized_volatility_168h,distance_from_close_mean_168h,log1p_current_state_age_hours,log1p_previous_state_duration_hours,log1p_hours_since_previous_transition,transition_count_trailing_24h,transition_count_trailing_72h,transition_count_trailing_168h,outcome_R_24h,outcome_R_72h,outcome_R_168h,outcome_M_24h,outcome_M_72h,outcome_M_168h,outcome_V_24h,outcome_V_72h,outcome_V_168h,outcome_S_24h,outcome_S_72h,outcome_S_168h,partition
290,2023-10-30 00:00:00,51041,VOL_COMPRESSION,0.011229939886950518,0.013060030401630214,0.13456502735007411,0.015277094761609641,0.084223875035518814,0.61602158989982037,4.7621739347977563,3.4339872044851463,4.7621739347977563,0,0,2,0.0016899436456092164,0.027861977311350154,0.017689066725438823,0.0016899436456092164,0.027861977311350154,0.017689066725438823,0.012996114662988865,0.037583158226449559,0.052383188594106442,1,1,1,3
291,2023-11-06 00:00:00,51209,VOL_COMPRESSION,0.0020908738496157025,0.016052415586481395,0.017689066725438823,0.018745354173263794,0.052383188594106442,1.0535102123256204,5.6524891802686508,3.4339872044851463,5.6524891802686508,0,0,0,-0.0040919652676544111,0.022181907019295042,0.056439503404953163,0.0040919652676544111,0.022181907019295042,0.056439503404953163,0.01358987362658279,0.029604489465174327,0.057111172269221744,1,1,0,3
292,2023-11-13 00:00:00,51377,VOL_COMPRESSION,0.0054358970244206264,0.016878129493658068,0.056439503404953163,0.0068548936041639714,0.057111172269221744,0.99832522513399635,4.3040650932041702,2.0794415416798357,4.3040650932041702,0,0,2,-0.023725629793124463,0.017829781918115871,0.0053995414054252948,0.023725629793124463,0.017829781918115871,0.0053995414054252948,0.015778411702758118,0.046254943421090856,0.059085306041781298,1,0,0,3
293,2023-11-20 00:00:00,51545,VOL_COMPRESSION,0.022476868819863608,0.025836599117641711,0.0053995414054252948,0.014193958135198375,0.059085306041781298,1.4766297485815816,4.836281906951478,0.69314718055994529,4.836281906951478,0,0,2,0.0025288008956849658,2.786501970293307e-05,0.00479953364446516,0.0025288008956849658,2.786501970293307e-05,0.00479953364446516,0.017801815798661302,0.043433162269415966,0.051368281061526411,1,0,0,3
294,2023-11-27 00:00:00,51713,VOL_COMPRESSION,-0.0070684817124224012,0.0053816613752221002,0.00479953364446516,0.012654882608077535,0.051368281061526411,0.32793648038779272,4.7874917427820458,1.0986122886681098,4.7874917427820458,0,0,4,-0.0064996962398179113,0.0075402004370465478,0.070027876537249137,0.0064996962398179113,0.0075402004370465478,0.070027876537249137,0.016428316515671493,0.032343503525431916,0.045594828059856388,1,1,1,3
295,2023-12-04 00:00:00,51881,VOL_COMPRESSION,0.017652979814614767,0.065066844207099656,0.070027876537249137,0.016180862554735356,0.045594828059856388,2.3969652867065379,5.6629604801359461,1.0986122886681098,5.6629604801359461,0,0,0,0.041274369463821223,0.085795075415348435,0.081409695732880982,0.041274369463821223,0.085795075415348435,0.081409695732880982,0.029752262637576105,0.042804884234047921,0.052640966523635618,1,0,0,3
296,2023-12-11 00:00:00,52049,VOL_COMPRESSION,-0.0032940915003688244,0.0052166860243069669,0.081409695732880982,0.010589778994805187,0.052640966523635618,0.36993488946298275,4.7874917427820458,1.3862943611198906,4.7874917427820458,0,0,2,-0.045541039650063432,-0.019093393186220158,-0.053989951965186231,0.045541039650063432,0.019093393186220158,0.053989951965186231,0.039647937489297624,0.056158933662016047,0.066680803519499579,0,0,0,3
297,2023-12-18 00:00:00,52217,VOL_COMPRESSION,-0.018448394210154151,-0.036789488980116733,-0.053989951965186231,0.016345095431975539,0.066680803519499579,-1.1691268727028787,4.990432586778736,1.3862943611198906,4.990432586778736,0,0,4,0.032363239948878103,0.052842700146939064,0.038019570078460144,0.032363239948878103,0.052842700146939064,0.038019570078460144,0.029567033589508154,0.048942035662900327,0.059435647674323536,1,1,1,3
298,2023-12-25 00:00:00,52385,VOL_COMPRESSION,-0.018403616245234893,-0.0208546633455103,0.038019570078460144,0.015360311917842441,0.059435647674323536,-0.25005210337557277,5.7525726388256331,1.3862943611198906,5.7525726388256331,0,0,0,0.012078194335847555,0.015099342934917768,-0.01146708276597898,0.012078194335847555,0.015099342934917768,0.01146708276597898,0.014091427641930703,0.032063115583438939,0.048336993318159244,1,1,1,3
299,2024-01-01 00:00:00,52553,VOL_COMPRESSION,0.0024596411760117879,0.0004179645658002317,-0.01146708276597898,0.014248388637871052,0.048336993318159244,-0.43259344427597385,6.1800166536525722,1.3862943611198906,6.1800166536525722,0,0,0,0.060341221049145286,0.010465236722756262,0.027887704507545463,0.060341221049145286,0.010465236722756262,0.027887704507545463,0.029944289179005004,0.063601301652178421,0.076963651522820989,1,0,0,3
300,2024-01-08 00:00:00,52721,VOL_COMPRESSION,-0.011257210939394436,-0.014002410941550551,0.027887704507545463,0.017799035439120477,0.076963651522820989,-0.27482044414301077,4.2046926193909657,1.0986122886681098,4.2046926193909657,0,3,6,0.067604351202712257,0.06726065630360506,-0.032414968561325988,0.067604351202712257,0.06726065630360506,0.032414968561325988,0.041328625227495724,0.07388249791498204,0.10618648925810456,0,0,0,3
301,2024-01-15 00:00:00,52889,VOL_COMPRESSION,-0.0098493734197842384,-0.091149406333905544,-0.032414968561325988,0.023431497836500791,0.10618648925810456,-1.5754594273337146,3.784189633918261,2.7080502011022101,3.784189633918261,0,4,16,0.0071932689156590348,0.0085582161425587049,-0.01512940895353199,0.0071932689156590348,0.0085582161425587049,0.01512940895353199,0.022098841369154531,0.033201687824732443,0.055110118816791696,1,1,0,3
302,2024-01-22 00:00:00,53057,VOL_COMPRESSION,0.00012829241847856881,0.0090992416592041037,-0.01512940895353199,0.0082032879971012992,0.055110118816791696,-0.75959552359216898,3.9318256327243257,1.0986122886681098,3.9318256327243257,0,4,4,-0.044263154116870963,-0.035894542436911432,0.0082033544574508094,0.044263154116870963,0.035894542436911432,0.0082033544574508094,0.029608994160013582,0.047082021618240863,0.061442862974519473,0,0,0,3
303,2024-01-29 00:00:00,53225,VOL_COMPRESSION,-0.00073288789322084114,0.051052282065420507,0.0082033544574508094,0.017405656332633544,0.061442862974519473,1.1742879321532935,4.9698132995760007,1.9459101490553132,4.9698132995760007,0,0,2,0.028258662339035984,0.011321633796374644,0.0086526379797863262,0.028258662339035984,0.011321633796374644,0.0086526379797863262,0.024478958407962593,0.040250753136580934,0.0517070351871107,1,1,1,3
304,2024-02-05 00:00:00,53393,VOL_COMPRESSION,-0.015631688421089578,-0.019226540836860227,0.0086526379797863262,0.012631080224412596,0.0517070351871107,-1.3023703976284793,5.7430031878094825,1.9459101490553132,5.7430031878094825,0,0,0,0.0051419603645549358,0.053744359781371681,0.13834508436103146,0.0051419603645549358,0.053744359781371681,0.13834508436103146,0.020910476470721178,0.031872766818718264,0.052715945832755531,1,1,1,3
305,2024-02-12 00:00:00,53561,VOL_COMPRESSION,0.017845596216835631,0.070507525133544927,0.13834508436103146,0.021260294600487881,0.052715945832755531,1.5866144412378906,6.1737861039019366,1.9459101490553132,6.1737861039019366,0,0,0,0.030701613115580183,0.074462370130136651,0.071087596952316867,0.030701613115580183,0.074462370130136651,0.071087596952316867,0.036693157408297615,0.053631212320319803,0.065572196038119854,1,1,1,3
306,2024-02-19 00:00:00,53729,VOL_COMPRESSION,0.0096537379962517312,0.0044197916778206626,0.071087596952316867,0.01483022822716492,0.065572196038119854,0.90900402728975371,6.4738906963522744,1.9459101490553132,6.4738906963522744,0,0,0,-0.010499432648336643,-0.012787163280391239,-0.0099433611042024708,0.010499432648336643,0.012787163280391239,0.0099433611042024708,0.015267267280246764,0.039186128606028568,0.048620113695882435,1,1,1,3
307,2024-02-26 00:00:00,53897,VOL_COMPRESSION,0.0038117942546763372,0.0049782788511479621,-0.0099433611042024708,0.0093373843949525696,0.048620113695882435,0.28192489144062893,6.7044143549641069,1.9459101490553132,6.7044143549641069,0,0,0,0.055116280174545548,0.17231647607009157,0.20590263664822347,0.055116280174545548,0.17231647607009157,0.20590263664822347,0.033888664452542357,0.073916475572315468,0.088809130054351315,1,0,0,3
308,2024-03-04 00:00:00,54065,VOL_COMPRESSION,0.027271192653655654,0.031641443477790715,0.20590263664822347,0.017618084557706203,0.088809130054351315,1.084701005823222,4.2341065045972597,3.4657359027997265,4.2341065045972597,0,1,6,0.070434300516042214,0.042468351584338704,0.07084094128373529,0.070434300516042214,0.042468351584338704,0.07084094128373529,0.03235000837058772,0.095745055420681846,0.10405373290567493,0,0,0,3
309,2024-03-11 00:00:00,54233,VOL_COMPRESSION,-0.0051482960178281167,0.014425366817866183,0.07084094128373529,0.023184213702077034,0.10405373290567493,0.56299083005833161,3.912023005428146,2.1972245773362196,3.912023005428146,0,2,8,0.055077773667430843,0.06701139768798918,-0.01344581357289404,0.055077773667430843,0.06701139768798918,0.01344581357289404,0.033818594393636048,0.048371709463391886,0.10263514534220669,1,0,0,3
310,2024-03-18 00:00:00,54401,VOL_COMPRESSION,0.031324413082880434,-0.066453734881940799,-0.01344581357289404,0.039717097498124881,0.10263514534220669,-1.2387050518941047,1.9459101490553132,0.69314718055994529,1.9459101490553132,4,6,10,-0.0019888237407260797,0.0061024853127188937,-0.010050600217959116,0.0019888237407260797,0.0061024853127188937,0.010050600217959116,0.026445067034550702,0.079851165170398586,0.099893346842810274,0,0,0,3
311,2024-03-25 00:00:00,54569,VOL_COMPRESSION,0.031163221954854169,0.011966210468260643,-0.010050600217959116,0.024438599523272413,0.099893346842810274,0.76230662480397104,3.8066624897703196,0.69314718055994529,3.8066624897703196,0,4,13,0.048761874765827086,0.044852180231549889,0.066907295693696606,0.048761874765827086,0.044852180231549889,0.066907295693696606,0.034900273613772993,0.049878938510415839,0.059281277796857795,1,0,0,3
312,2024-04-01 00:00:00,54737,VOL_COMPRESSION,0.01836074704009711,0.0059775261234985746,0.066907295693696606,0.010324034482535415,0.059281277796857795,1.2438332611216965,4.6249728132842707,1.0986122886681098,4.6249728132842707,0,0,3,-0.025498410014072811,-0.070822738909373573,-0.026328708351371556,0.025498410014072811,0.070822738909373573,0.026328708351371556,0.030481854991560177,0.056976555117512644,0.071663760409013275,1,0,0,3
313,2024-04-08 00:00:00,54905,VOL_COMPRESSION,0.0041637470691848859,0.010115925100329427,-0.026328708351371556,0.016139017797108249,0.071663760409013275,1.0785258463856922,4.0604430105464191,0.69314718055994529,4.0604430105464191,0,2,6,0.029889860898764373,0.016787749917605017,-0.055687021290562591,0.029889860898764373,0.016787749917605017,0.055687021290562591,0.024707325046665122,0.043381741446804054,0.098791034554164658,1,1,0,3
314,2024-04-15 00:00:00,55073,TREND_DOWN,0.028318349269583411,-0.069673625853279048,-0.055687021290562591,0.037584769623085684,0.098791034554164658,-1.2409388027841484,3.1780538303479458,1.0986122886681098,3.1780538303479458,1,9,9,-0.035574296904915932,-0.063869897084578811,-0.010116346249089829,0.035574296904915932,0.063869897084578811,0.010116346249089829,0.037622193433480139,0.064897082948515164,0.094456311769193418,0,0,0,3
315,2024-04-22 00:00:00,55241,VOL_COMPRESSION,0.0019084253331720655,0.034138372257902228,-0.010116346249089829,0.014581831657280936,0.094456311769193418,0.88079217147510958,3.8712010109078911,0.69314718055994529,3.8712010109078911,0,6,16,0.032570797633890584,-0.005977027974054628,-0.026053216900137729,0.032570797633890584,0.005977027974054628,0.026053216900137729,0.022228792583080022,0.037550285367932569,0.052559857393092574,1,1,1,3
316,2024-04-29 00:00:00,55409,VOL_COMPRESSION,-0.005083741897958456,-0.016600583835404966,-0.026053216900137729,0.013509372397667847,0.052559857393092574,-1.1221315317428264,5.3752784076841653,0.69314718055994529,5.3752784076841653,0,0,0,0.020601701308865329,-0.091784660006245591,0.01549182466530526,0.020601701308865329,0.091784660006245591,0.01549182466530526,0.028291665460450893,0.080664351012905242,0.096648309088841089,1,0,0,3
