policy,family,profile,band,role,period,scenario,first_date,last_date,executed_rebalances,skipped_rebalances,cagr,cash_excess_sharpe,max_drawdown,annual_volatility,calmar,certainty_equivalent_gamma3,terminal_nav,mean_risky_exposure,annual_one_way_turnover,annual_arithmetic_execution_drag,worst_day,longest_underwater_days
state_rule_vol40_exact,state_rule,0.40000000000000002,0,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,1096,0,0.18849480871783131,0.68980068925520899,-0.32460597451596707,0.32707503643982899,0.58068804494095783,0.065149466381193455,1.6781774022585119,0.53558827209760462,9.9713241101668544,0.029913839324487129,-0.080787393643778072,700
constant_vol40_exact,constant,0.40000000000000002,0,control,full,delay_one_day,2020-01-01,2024-12-31,1826,0,0.44625322680410395,1.1853527741951642,-0.36591562831245872,0.36908742558493807,1.2195522472274516,0.23316051225028178,6.3257499889504247,0.50895606186830178,11.973980733173104,0.035921675373828212,-0.21164524594994494,827
constant_vol40_exact,constant,0.40000000000000002,0,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,730,0,1.0047650719077823,1.7795690678999267,-0.35350582246864748,0.44785867143454222,2.8422871931533606,0.49612935410699815,4.0152581476639746,0.51951384211635099,11.220024992681598,0.033659631799370475,-0.21164524594994494,168
constant_vol40_exact,constant,0.40000000000000002,0,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,1096,0,0.16370951492132102,0.64817549613253711,-0.31653292763412144,0.30504862643832559,0.51719584482076975,0.058143048048346996,1.575427969091012,0.50191433069921065,12.487553035722851,0.037462509606456508,-0.080787393643777961,700
ridge_vol40_exact,ridge,0.40000000000000002,0,candidate,full,delay_one_day,2020-01-01,2024-12-31,1826,0,0.33038767633943333,0.93041068606688204,-0.61282240599175974,0.3887520659226103,0.53912466827114647,0.13500682322632732,4.1668340832661572,0.54129948436984565,10.696108683527275,0.0320881375535743,-0.22124776599062346,1149
ridge_vol40_exact,ridge,0.40000000000000002,0,candidate,2020_2021,delay_one_day,2020-01-01,2021-12-31,730,0,1.0738575641995856,1.8421989098326117,-0.36257146025777676,0.45223229151748207,2.9617818331208614,0.52633076618788011,4.2965928696492552,0.52498278532741183,9.5421559815320105,0.028626174540980563,-0.22124776599062346,167
ridge_vol40_exact,ridge,0.40000000000000002,0,candidate,2022_2024,delay_one_day,2022-01-01,2024-12-31,1096,0,-0.010176802940060625,0.13944351034442493,-0.54003876068278678,0.33911366837061291,-0.018844578724671164,-0.12520991979028764,0.96979960859225678,0.55218224623117673,11.475178620641493,0.034425417130512198,-0.087863656819565095,798
boosted_vol40_exact,boosted,0.40000000000000002,0,candidate,full,delay_one_day,2020-01-01,2024-12-31,1826,0,0.44023255964432995,1.1154699923779874,-0.58173371440276944,0.39863529334541953,0.75675957701074603,0.20630056197872895,6.1951907549445542,0.56533793525164699,9.255155122088448,0.027765269712544706,-0.21164524594994494,846
boosted_vol40_exact,boosted,0.40000000000000002,0,candidate,2020_2021,delay_one_day,2020-01-01,2021-12-31,730,0,1.1079346177577927,1.8865976415857455,-0.35350582246864748,0.4494152753833156,3.1341340010207488,0.54490466400897963,4.4388547698309777,0.52234809526607939,8.8558480543782405,0.026567230056307369,-0.21164524594994494,163
boosted_vol40_exact,boosted,0.40000000000000002,0,candidate,2022_2024,delay_one_day,2022-01-01,2024-12-31,1096,0,0.11762035964410145,0.48770444071922109,-0.5031058561621834,0.36034738362869884,0.2337884924284897,-0.01903233613480379,1.3956732256821325,0.59401090334421092,9.5298120303537814,0.028589319227399317,-0.087863656819565206,777
trend_vol40_band2,trend,0.40000000000000002,0.02,control,full,delay_one_day,2020-01-01,2024-12-31,769,1057,0.44827230136914031,1.1928974466299327,-0.36593178877732258,0.3673597681256322,1.2250160142329798,0.23579273053565339,6.3700234010908368,0.50720867497387889,11.158590216814231,0.033475489860214792,-0.20896071910460789,827
trend_vol40_band2,trend,0.40000000000000002,0.02,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,426,304,1.0118696970613077,1.7957293835830552,-0.35041436711340634,0.44505036754983812,2.8876375857438266,0.5020852776993141,4.0437480917595803,0.51673632229735555,10.371444389111382,0.031113834090297339,-0.20896071910460789,168
trend_vol40_band2,trend,0.40000000000000002,0.02,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,343,753,0.16367231887625433,0.6489142797269829,-0.31609342908784532,0.30430483203310338,0.51779728338094699,0.058565604698158913,1.5752770094833084,0.50085401238860372,11.693544595298155,0.035080498263776398,-0.080842108052884054,700
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,full,delay_one_day,2020-01-01,2024-12-31,923,903,0.56447370077704218,1.2426894404947086,-0.58762123449190096,0.43750558621891794,0.96060807139674964,0.25656686519255817,9.3693248486210443,0.66218163004090025,4.0365016879012217,0.012109416444217249,-0.218800229561804,825
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,421,309,1.302273439334972,2.053887969685074,-0.35859354681470812,0.45759904795829276,3.6316142632870094,0.62576184650237687,5.2944157358446011,0.54054662015872634,4.5806336042758486,0.013741766630322968,-0.218800229561804,163
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,502,594,0.20972507118886585,0.66028539084516991,-0.51139174978846103,0.42322205974910454,0.41010648152931556,0.010771975348323415,1.7696617183248926,0.74330863024516036,3.677433379896129,0.011032241814616373,-0.1149810948614638,700
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,control,full,delay_one_day,2020-01-01,2024-12-31,821,1005,0.51328535921334018,1.2509036735368011,-0.47669071690376597,0.39331232148198114,1.0767681035352781,0.25995395444477964,7.9337955136631102,0.58555471283465255,7.1998870640672221,0.021599481618869626,-0.21388407146802779,825
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,428,302,1.1564707335203748,1.9339679484382735,-0.35501954296388472,0.45042701588847467,3.2574847115895809,0.56678466687571272,4.6454764947482996,0.52899687609070711,7.1162396777220902,0.021348393096641598,-0.21388407146802779,167
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,393,703,0.19546440506998697,0.68388742803751723,-0.38009557055560816,0.34967275679007875,0.51425067854451734,0.055730247034194935,1.7078539785170013,0.62327713861916356,7.2622272276252264,0.021786599521011481,-0.080842108052884165,699
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,control,full,delay_one_day,2020-01-01,2024-12-31,764,1062,0.48151071466299822,1.2256140849785981,-0.38073639720103136,0.37993353053082618,1.2646826471091424,0.24912765494179948,7.1352162946507587,0.52934588390024062,8.357611941547411,0.025072601656145391,-0.218800229561804,827
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,410,320,1.0618685206559255,1.8413738286226173,-0.35859354681470756,0.44828825632477581,2.9612036526820549,0.52402272173724795,4.2470926623295542,0.52273007520917758,7.1327546487347622,0.021397861977423594,-0.218800229561804,168
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,354,742,0.18893079841660687,0.69200407538038833,-0.32457391406942926,0.32610530892205908,0.58208867141489651,0.066149194016518059,1.6800236919570843,0.53375843513488219,9.1818159924102272,0.027545325461737231,-0.080842108052884165,700
constant_vol40_band2,constant,0.40000000000000002,0.02,control,full,delay_one_day,2020-01-01,2024-12-31,769,1057,0.44827230136914031,1.1928974466299327,-0.36593178877732258,0.3673597681256322,1.2250160142329798,0.23579273053565339,6.3700234010908368,0.50720867497387889,11.158590216814231,0.033475489860214792,-0.20896071910460789,827
constant_vol40_band2,constant,0.40000000000000002,0.02,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,426,304,1.0118696970613077,1.7957293835830552,-0.35041436711340634,0.44505036754983812,2.8876375857438266,0.5020852776993141,4.0437480917595803,0.51673632229735555,10.371444389111382,0.031113834090297339,-0.20896071910460789,168
constant_vol40_band2,constant,0.40000000000000002,0.02,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,343,753,0.16367231887625433,0.6489142797269829,-0.31609342908784532,0.30430483203310338,0.51779728338094699,0.058565604698158913,1.5752770094833084,0.50085401238860372,11.693544595298155,0.035080498263776398,-0.080842108052884054,700
ridge_vol40_band2,ridge,0.40000000000000002,0.02,candidate,full,delay_one_day,2020-01-01,2024-12-31,815,1011,0.3332155602826361,0.93863476688006331,-0.61127682869230071,0.38673164640024577,0.54511400504985819,0.13865771927287068,4.2113019287706779,0.53896202269501292,9.8554681111863705,0.029566211699571941,-0.218800229561804,1149
ridge_vol40_band2,ridge,0.40000000000000002,0.02,candidate,2020_2021,delay_one_day,2020-01-01,2021-12-31,431,299,1.0814545188902316,1.8588480098038012,-0.35941189615784197,0.44941743435187997,3.008955826034462,0.53243465796698308,4.3281074180382229,0.52227156094832605,8.7279335993795844,0.026183489339955703,-0.218800229561804,167
ridge_vol40_band2,ridge,0.40000000000000002,0.02,candidate,2022_2024,delay_one_day,2022-01-01,2024-12-31,384,712,-0.0090842375923906316,0.14189074622912043,-0.53930778146301228,0.3377491012933066,-0.016844254625340803,-0.12318821111593239,0.97301234050227792,0.55009407336730143,10.616158213223027,0.031848361045891047,-0.087897299817607744,798
boosted_vol40_band2,boosted,0.40000000000000002,0.02,candidate,full,delay_one_day,2020-01-01,2024-12-31,835,991,0.44188239155261844,1.1218480306183574,-0.57844551308415126,0.39665514812900282,0.76391359524355773,0.20898383695729295,6.2307511953726111,0.56296329033643433,8.4325998361287997,0.025297590090717702,-0.20896071910460789,846
boosted_vol40_band2,boosted,0.40000000000000002,0.02,candidate,2020_2021,delay_one_day,2020-01-01,2021-12-31,420,310,1.1144686714151204,1.9028353264534821,-0.35041436711340634,0.44646546804658627,3.1804308727285697,0.55055314340354666,4.4663971069895334,0.51936216646308386,8.0027755831804122,0.024007967569797308,-0.20896071910460789,163
boosted_vol40_band2,boosted,0.40000000000000002,0.02,candidate,2022_2024,delay_one_day,2022-01-01,2024-12-31,415,681,0.11744811817280154,0.4877041641900971,-0.50039800519697542,0.35914143987636721,0.23470940521949035,-0.018319084993773743,1.3950284862987203,0.59204396693444439,8.72685034251095,0.026180441259998632,-0.087897299817607744,777
btc_buy_hold,btc_buy_hold,,0,benchmark,full,delay_one_day,2020-01-01,2024-12-31,2,0,0.66607495256236326,1.1152349133359312,-0.76670598287258085,0.65222853057055585,0.86874886519968442,0.089284944630735774,12.832785498582055,0.99890530925013543,0.39945647722768063,0.0011983693668938444,-0.38812428745094663,846
btc_buy_hold,btc_buy_hold,,0,benchmark,2020_2021,delay_one_day,2020-01-01,2021-12-31,1,0,1.5357665446668674,1.5910440330340632,-0.5316801220287064,0.78522033974014749,2.8885160099777973,0.32446366324809273,6.4219266380537761,0.99863201094391041,0.49884592796951371,0.0014965377839085412,-0.38812428745094663,188
btc_buy_hold,btc_buy_hold,,0,benchmark,2022_2024,delay_one_day,2022-01-01,2024-12-31,1,0,0.25975814362178018,0.69534440509431961,-0.66983013791382628,0.54544848459112416,0.38779703826225581,-0.066996521986517343,1.9982765643163938,0.99908759124087465,0.33356164383561632,0.0010006848234656849,-0.15417808941374933,769
eth_buy_hold,eth_buy_hold,,0,benchmark,full,delay_one_day,2020-01-01,2024-12-31,2,0,0.91330917605900463,1.1983041463039843,-0.79350360564433975,0.8441546332157337,1.1509830195634467,-0.057341570065251979,25.629073130998869,0.99890530925013621,0.39945647722768074,0.0011983300897734658,-0.43322542520939178,1149
eth_buy_hold,eth_buy_hold,,0,benchmark,2020_2021,delay_one_day,2020-01-01,2021-12-31,1,0,4.3127150275309845,2.1461757967181438,-0.61469940964823278,1.0370459247396004,7.0159739213007768,0.61248648873279699,28.160485502153392,0.99863201094391107,0.49884592796951371,0.0014965377839085412,-0.43322542520939178,166
eth_buy_hold,eth_buy_hold,,0,benchmark,2022_2024,delay_one_day,2022-01-01,2024-12-31,1,0,-0.03093052336492319,0.29529897288677265,-0.74048740228840348,0.68325836046561272,-0.041770492339687958,-0.49849748865744004,0.91010764459437377,0.99908759124087554,0.33356164383561643,0.0010006193257288709,-0.17564174629941909,794
mix_buy_hold,mix_buy_hold,,0,benchmark,full,delay_one_day,2020-01-01,2024-12-31,2,0,0.80648854958428928,1.1663481829404514,-0.77848348795112443,0.76160950613081335,1.0359738672259713,0.018228303842616755,19.230929314790469,0.9989053092501361,0.39945647722768068,0.0011983431939991854,-0.41404584178318282,1149
mix_buy_hold,mix_buy_hold,,0,benchmark,2020_2021,delay_one_day,2020-01-01,2021-12-31,1,0,3.1623304491193647,2.0312821712045119,-0.58177667451058768,0.91820048128396992,5.4356432419358089,0.60048608147835925,17.291206070103627,0.99863201094391085,0.49884592796951371,0.0014965377839085412,-0.41404584178318282,161
mix_buy_hold,mix_buy_hold,,0,benchmark,2022_2024,delay_one_day,2022-01-01,2024-12-31,1,0,0.036101264893350971,0.37332234204178572,-0.71465613132775951,0.63427717566167352,0.050515574289243748,-0.36667146262635919,1.1121797540797695,0.99908759124087554,0.33356164383561637,0.0010006411780723995,-0.16912840201189716,791
usd_cash,usd_cash,,0,benchmark,full,delay_one_day,2020-01-01,2024-12-31,2,0,0,,0,0,,0,1,0,0,0,0,0
usd_cash,usd_cash,,0,benchmark,2020_2021,delay_one_day,2020-01-01,2021-12-31,1,0,0,,0,0,,0,1,0,0,0,0,0
usd_cash,usd_cash,,0,benchmark,2022_2024,delay_one_day,2022-01-01,2024-12-31,1,0,0,,0,0,,0,1,0,0,0,0,0
