policy,control,scenario,period,cagr_difference,sharpe_difference,drawdown_difference,volatility_difference
ridge_vol20_exact,state_rule_vol20_exact,base,2022_2024,-0.0083991741768330019,-0.036405986597499163,4.8215667022732944e-05,-0.0011447110677856309
ridge_vol20_exact,constant_vol20_exact,base,2022_2024,0.0065921439126752635,0.031633443657534288,0.0028514919705228126,9.3082873577010616e-05
boosted_vol20_exact,trend_vol20_exact,base,full,-0.0095537104017109353,-0.077006485962075599,-0.088591933362642927,0.0077823526455205183
boosted_vol20_exact,allocation_vol20_exact,base,full,-0.02345796979500081,-0.020593684190943984,0.024569063566666771,-0.013510058125733082
boosted_vol20_exact,fixed_blend_vol20_exact,base,full,-0.018313447991027632,-0.072923715426287394,-0.036972871178269973,0.00083754760852317034
boosted_vol20_exact,state_rule_vol20_exact,base,full,-0.021861307114399819,-0.11874391232120085,-0.088984243444244493,0.0067510581396658387
boosted_vol20_exact,constant_vol20_exact,base,full,-0.0095537104017109353,-0.077006485962075599,-0.088591933362642927,0.0077823526455205183
boosted_vol20_exact,trend_vol20_exact,base,2020_2021,0.015202969108508047,0.043120836927116102,0,1.491907546216642e-05
boosted_vol20_exact,allocation_vol20_exact,base,2020_2021,-0.016811869834759241,-0.028132839188569569,0.0062203610217197447,-0.0023741235640053759
boosted_vol20_exact,fixed_blend_vol20_exact,base,2020_2021,-0.0016949940787343021,0.0029167094346749245,0.0030733775930825713,-0.00097178923630436564
boosted_vol20_exact,state_rule_vol20_exact,base,2020_2021,0.008743799399812735,0.031002743883746131,0.0062203610217199667,-0.0008040969035897072
boosted_vol20_exact,constant_vol20_exact,base,2020_2021,0.015202969108508047,0.043120836927116102,0,1.491907546216642e-05
boosted_vol20_exact,trend_vol20_exact,base,2022_2024,-0.021316070897979156,-0.1371865724873188,-0.093609458151881042,0.014026535735892326
boosted_vol20_exact,allocation_vol20_exact,base,2022_2024,-0.026210794391110737,-0.066793490200232508,0.026986287577247969,-0.021786166472561402
boosted_vol20_exact,fixed_blend_vol20_exact,base,2022_2024,-0.025971189415013418,-0.1241518813879221,-0.040082254892969127,0.0022109783824718066
boosted_vol20_exact,state_rule_vol20_exact,base,2022_2024,-0.036307388987487421,-0.20522600274235225,-0.096412734455381122,0.012788741794529684
boosted_vol20_exact,constant_vol20_exact,base,2022_2024,-0.021316070897979156,-0.1371865724873188,-0.093609458151881042,0.014026535735892326
ridge_vol20_band2,trend_vol20_band2,base,full,0.0041021960817160252,0.016837534792839337,-8.8817841970012523e-16,-0.00012610994193737457
ridge_vol20_band2,allocation_vol20_band2,base,full,-0.0078975133788787844,0.076458162619101877,0.10959974326610378,-0.020306871346353256
ridge_vol20_band2,fixed_blend_vol20_band2,base,full,-0.0053529195547301622,0.018545930650613496,0.049168847106963121,-0.0070352976254891564
ridge_vol20_band2,state_rule_vol20_band2,base,full,-0.0079013226946094139,-0.026001840201714588,-5.0733727718466071e-05,-0.00084658717529195737
ridge_vol20_band2,constant_vol20_band2,base,full,0.0041021960817160252,0.016837534792839337,-8.8817841970012523e-16,-0.00012610994193737457
ridge_vol20_band2,trend_vol20_band2,base,2020_2021,-0.00091186757874583968,0.00014949655508189608,0,-0.00034730636906127321
ridge_vol20_band2,allocation_vol20_band2,base,2020_2021,-0.02794127752673714,-0.064383012549181551,0.0061820184983425452,-0.0019729701281338829
ridge_vol20_band2,fixed_blend_vol20_band2,base,2020_2021,-0.018964634167533578,-0.044429016270857158,0.0030571087701025679,-0.0012795080100385103
ridge_vol20_band2,state_rule_vol20_band2,base,2020_2021,-0.0094828595497502555,-0.021126487378374748,0.0061820184983429893,-0.00080470996872772371
ridge_vol20_band2,constant_vol20_band2,base,2020_2021,-0.00091186757874583968,0.00014949655508189608,0,-0.00034730636906127321
ridge_vol20_band2,trend_vol20_band2,base,2022_2024,0.006506215850837771,0.031581772975161182,7.7715611723760958e-16,6.7306380766324336e-05
ridge_vol20_band2,allocation_vol20_band2,base,2022_2024,0.0020179023079751612,0.10269170696536523,0.11906087180963154,-0.034304181701819925
ridge_vol20_band2,fixed_blend_vol20_band2,base,2022_2024,0.00139986116133195,0.043140530575596303,0.053639615386250838,-0.011697683767324385
ridge_vol20_band2,state_rule_vol20_band2,base,2022_2024,-0.0070043647325466196,-0.030864471298252538,-0.00019118325347411425,-0.0008913684334696248
ridge_vol20_band2,constant_vol20_band2,base,2022_2024,0.006506215850837771,0.031581772975161182,7.7715611723760958e-16,6.7306380766324336e-05
boosted_vol20_band2,trend_vol20_band2,base,full,-0.010382899567317194,-0.078985823013032253,-0.085931132143794442,0.0072698535549043375
boosted_vol20_band2,allocation_vol20_band2,base,full,-0.022382609027912004,-0.019365195186769713,0.023668611122310224,-0.012910907849511544
boosted_vol20_band2,fixed_blend_vol20_band2,base,full,-0.019838015203763382,-0.077277427155258094,-0.036762285036830433,0.00036066587135255568
boosted_vol20_band2,state_rule_vol20_band2,base,full,-0.022386418343642633,-0.12182519800758618,-0.08598186587151202,0.0065493763215497547
boosted_vol20_band2,constant_vol20_band2,base,full,-0.010382899567317194,-0.078985823013032253,-0.085931132143794442,0.0072698535549043375
boosted_vol20_band2,trend_vol20_band2,base,2020_2021,0.012689597843807743,0.03779802078510075,0,-0.00012880414908653104
boosted_vol20_band2,allocation_vol20_band2,base,2020_2021,-0.014339812104183558,-0.026734488319162697,0.0061820184983425452,-0.0017544679081591408
boosted_vol20_band2,fixed_blend_vol20_band2,base,2020_2021,-0.0053631687449799959,-0.006780492040838304,0.0030571087701025679,-0.0010610057900637682
boosted_vol20_band2,state_rule_vol20_band2,base,2020_2021,0.004118605872803327,0.016522036851644106,0.0061820184983429893,-0.00058620774875298154
boosted_vol20_band2,constant_vol20_band2,base,2020_2021,0.012689597843807743,0.03779802078510075,0,-0.00012880414908653104
boosted_vol20_band2,trend_vol20_band2,base,2022_2024,-0.021366195584492376,-0.13745732396665844,-0.093440457427149237,0.013193075143164479
boosted_vol20_band2,allocation_vol20_band2,base,2022_2024,-0.025854509127354985,-0.066347389976454396,0.025620414382481527,-0.02117841293942177
boosted_vol20_band2,fixed_blend_vol20_band2,base,2022_2024,-0.026472550273998197,-0.12589856636622332,-0.039800842040899176,0.0014280849950737695
boosted_vol20_band2,state_rule_vol20_band2,base,2022_2024,-0.034876776167876766,-0.19990356824007216,-0.093631640680624129,0.01223440032892853
boosted_vol20_band2,constant_vol20_band2,base,2022_2024,-0.021366195584492376,-0.13745732396665844,-0.093440457427149237,0.013193075143164479
ridge_vol40_exact,trend_vol40_exact,base,full,-0.12057325390522156,-0.26183145993920731,-0.21779986254650774,0.019180251158406658
ridge_vol40_exact,allocation_vol40_exact,base,full,-0.22174957189320188,-0.27905936919804653,-0.015656882732180133,-0.051340597203225702
ridge_vol40_exact,fixed_blend_vol40_exact,base,full,-0.17817006399050506,-0.30295909522209685,-0.12088115572303937,-0.0065936411722909982
ridge_vol40_exact,state_rule_vol40_exact,base,full,-0.14918178107496716,-0.28433753428044573,-0.22663058457069563,0.0067998459985051385
ridge_vol40_exact,constant_vol40_exact,base,full,-0.12057325390522156,-0.26183145993920731,-0.21779986254650774,0.019180251158406658
ridge_vol40_exact,trend_vol40_exact,base,2020_2021,0.01075534092449848,-0.003533155284182854,-0.010006701200155343,0.0048836014186000587
ridge_vol40_exact,allocation_vol40_exact,base,2020_2021,-0.23488855922715812,-0.20703567890147867,0.0008643700185178016,-0.007414040940192046
ridge_vol40_exact,fixed_blend_vol40_exact,base,2020_2021,-0.11190901973717082,-0.11397477277385848,-0.004612683907849191,-6.4978969399109854e-05
ridge_vol40_exact,state_rule_vol40_exact,base,2020_2021,-0.020880884336741179,-0.028379073248250508,0.00086437001851791262,0.0020150879563120005
ridge_vol40_exact,constant_vol40_exact,base,2020_2021,0.01075534092449848,-0.003533155284182854,-0.010006701200155343,0.0048836014186000587
ridge_vol40_exact,trend_vol40_exact,base,2022_2024,-0.15817384218793062,-0.46260598204991987,-0.24110817425272402,0.03274546737629036
ridge_vol40_exact,allocation_vol40_exact,base,2022_2024,-0.20188844818834029,-0.46659982918895693,-0.018328710797947734,-0.087156551710410368
ridge_vol40_exact,fixed_blend_vol40_exact,base,2022_2024,-0.18888265153535655,-0.49368843585939182,-0.1438471621620161,-0.012725496422280269
ridge_vol40_exact,state_rule_vol40_exact,base,2022_2024,-0.18419551576035831,-0.50690547701666122,-0.2171657492543575,0.010936168816049696
ridge_vol40_exact,constant_vol40_exact,base,2022_2024,-0.15817384218793062,-0.46260598204991987,-0.24110817425272402,0.03274546737629036
boosted_vol40_exact,trend_vol40_exact,base,full,0.0050000110293948463,-0.051028239037271828,-0.14055442925004746,0.027519381875344417
boosted_vol40_exact,allocation_vol40_exact,base,full,-0.096176306958585478,-0.068256148296111041,0.061588550564280142,-0.043001466486287943
boosted_vol40_exact,fixed_blend_vol40_exact,base,full,-0.052596799055888654,-0.092155874320161368,-0.043635722426579093,0.0017454895446467611
boosted_vol40_exact,state_rule_vol40_exact,base,full,-0.023608516140350755,-0.073534313378510241,-0.14938515127423535,0.015138976715442898
boosted_vol40_exact,constant_vol40_exact,base,full,0.0050000110293948463,-0.051028239037271828,-0.14055442925004746,0.027519381875344417
boosted_vol40_exact,trend_vol40_exact,base,2020_2021,0.063084348704247173,0.064242056541639503,0,0.00062817066338166638
