scenario,policy,period,observations,ce,annualized_mean,annualized_volatility,turnover,average_exposure,average_cash,cagr,maximum_drawdown,worst_21_session_return
delay1,trend,2018,230,-0.019211070523386716,-0.015666126788347716,0.0486137410961071,3.0444488038917323,0.35932123032401153,0.6406787696759885,-0.016702975477287385,-0.04408370456112387,-0.03270666636373598
delay1,trend,2019,252,0.055424135709700784,0.05656837821417693,0.027619347137784196,2.3563360037511285,0.4117264060688168,0.5882735939311833,0.05779070704406464,-0.01534203875106499,-0.008742473677970208
delay1,trend,2020,253,0.07008656927006726,0.0738099135727214,0.04982197843424884,2.30405307927023,0.4629241735662548,0.5370758264337453,0.07525931195349056,-0.054745776331873275,-0.03659722410463062
delay1,trend,2021,252,0.09765254594211896,0.10457775018891091,0.06794705903271041,1.6552232579783648,0.5053853215476944,0.4946146784523056,0.10766391285605703,-0.03585203801529335,-0.03490377946142453
delay1,trend,2022,251,0.05254411087904834,0.06275732903171491,0.08251552642853169,2.134528879288322,0.3200592565259002,0.6799407434740997,0.06114784609998236,-0.061125506315881206,-0.05979681992962271
delay1,trend,2023,250,0.01985938508485115,0.02171613349051446,0.03518284056812647,2.5677848803507786,0.3112198535196495,0.6887801464803506,0.021322970415698528,-0.024023151728197134,-0.021902709730437064
delay1,trend,2024,252,0.061463581347321834,0.06414582786100653,0.04228669226194532,2.841313519628238,0.4117539136738934,0.5882460863261068,0.06529013618633628,-0.022759573015685985,-0.01557650051499293
gross,bil,all,1740,0.022042459462194776,0.02205159761980741,0.002468219008736466,2.0,0.0,1.0,0.0222924335569763,-0.0020852698720579266,-0.0006330212490831544
gross,bil,excluding_2020,1487,0.025119660655784453,0.025129114755281956,0.00251052444687076,2.0,0.0,1.0,,,
gross,bil,2018,230,0.01771914442861175,0.017724188567587403,0.0018337827889646392,1.0,0.0,1.0,0.017879855939746392,-0.00021938820388156532,0.0007546218647516145
gross,bil,2019,252,0.02011292295033782,0.020118293465051118,0.0018921794688134704,0.0,0.0,1.0,0.02031939199169397,-0.00021858292867327211,0.001060535991363576
gross,bil,2020,253,0.003958558388096768,0.0039635818868008895,0.0018300270861604801,0.0,0.0,1.0,0.00396974156588259,-0.0008843796237579804,-0.0006330212490828213
gross,bil,2021,252,-0.0009859307977590228,-0.0009830384990819896,0.0013885960960704376,0.0,0.0,1.0,-0.000983516737302681,-0.0010929180423956408,-0.00032831140690448013
gross,bil,2022,251,0.01399761881195334,0.014006849275221918,0.0024806535790093875,0.0,0.0,1.0,0.014101902857258208,-0.00032812845018126424,-0.0003281284501810422
gross,bil,2023,250,0.04864780052460046,0.04865995646273376,0.0028467452916500777,0.0,0.0,1.0,0.04985412428985847,-0.00021813266807568787,0.0028759298612048845
