scenario,policy,period,observations,first_date,last_date,cagr,annualized_mean_return,annualized_volatility,excess_sharpe,calmar,max_drawdown,longest_underwater_sessions,worst_day,expected_shortfall_95,certainty_equivalent_gamma3,spy_beta,descriptive_alpha_annual,positive_day_fraction,annual_one_way_turnover,mean_gross_exposure,max_gross_exposure,mean_net_exposure,rebalances,annual_execution_drag,annual_funding_drag,annual_borrow_drag,pareto_cagr_sharpe_drawdown,role,family
frictionless,dual_momentum_63_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0699223293001,0.0750850392877,0.122310407796,0.6098742735,0.308587839031,-0.226588090833,485,-0.0417163207822,-0.0181990298687,0.052645285505,0.158966314794,0.0570004256008,0.541083099907,10.1714803841,0.925016996035,1,0.925016996035,103,0,0,0,True,candidate,dual_momentum
frictionless,dual_momentum_63_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0764632455939,0.0813971596325,0.123201021176,0.498111406743,0.444751767252,-0.171923421612,634,-0.0434870107435,-0.0196422150688,0.0586294222043,0.277267233689,0.0238926862569,0.546719681909,10.4576523544,0.884773494314,1,0.884773494314,97,0,0,0,False,candidate,dual_momentum
frictionless,dual_momentum_63_g150,full,4154,2008-07-01,2024-12-31,0.0883220007654,0.0971284308714,0.15711312052,0.55493616967,0.310062249134,-0.284852480468,713,-0.0669966966698,-0.0240994139443,0.0601016319122,0.243440402082,0.0573522990953,0.543572460279,13.2204221823,1.19112981961,1.58601002838,1.19112981961,200,0,0,0,True,candidate,dual_momentum
frictionless,dual_momentum_63_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0856972173284,0.0936706083714,0.151101989345,0.616874159391,0.300847713131,-0.284852480468,485,-0.0462744499164,-0.0223005860549,0.0594228915956,0.173847178186,0.07394246447,0.541083099907,12.8542425507,1.20239483237,1.54199551104,1.20239483237,103,0,0,0,True,candidate,dual_momentum
frictionless,dual_momentum_63_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0912149256762,0.100809671326,0.163307050307,0.494651288664,0.394452922327,-0.231244137166,653,-0.0669966966698,-0.0259276746266,0.0608058823064,0.345132398092,0.0341407951694,0.546222664016,13.6233841762,1.17913694816,1.58601002838,1.17913694816,97,0,0,0,False,candidate,dual_momentum
frictionless,fixed_blend_g100,full,4154,2008-07-01,2024-12-31,0.0326568115845,0.0335062108848,0.0515693881693,0.454273986249,0.349461791784,-0.0934488758207,555,-0.034186743609,-0.00800992945266,0.0295171081906,0.115837777851,0.00934319542908,0.544294655753,32.7777870626,0.650599323383,1.0123512903,0.329820184185,862,0,0,0,False,candidate,fixed_blend
frictionless,fixed_blend_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0282987526412,0.0291923059129,0.0506293979047,0.561922570707,0.355951134844,-0.0795017907546,430,-0.0144509324349,-0.00779369295015,0.0253473020146,0.0946767742406,0.018208207807,0.540616246499,32.8948634488,0.657299246355,0.92638185804,0.332273368522,444,0,0,0,False,candidate,fixed_blend
frictionless,fixed_blend_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0373454923164,0.0380988472913,0.0525627036306,0.343080730215,0.39963554391,-0.0934488758207,555,-0.034186743609,-0.00820108317086,0.0339545905718,0.146770743822,-0.00178358972407,0.548210735586,32.6869689741,0.643466502804,1.0123512903,0.327208493901,418,0,0,0,False,candidate,fixed_blend
frictionless,fixed_blend_g150,full,4154,2008-07-01,2024-12-31,0.0378586697265,0.0395225134398,0.068009675534,0.43258249647,0.280274730394,-0.13507699989,669,-0.0418571432241,-0.010552691301,0.0325845394904,0.146756500856,0.0115763656099,0.542368801156,47.9958045576,0.914788503874,1.41349718582,0.438324808256,862,0,0,0,False,candidate,fixed_blend
frictionless,fixed_blend_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0387456889659,0.0401397454764,0.0650844364378,0.603963038985,0.380339819061,-0.101871239939,359,-0.0205989922385,-0.00993741229166,0.0337857696767,0.116962956101,0.0266942301605,0.544351073763,48.2037319235,0.915948831048,1.31332818098,0.434361360263,444,0,0,0,True,candidate,fixed_blend
frictionless,fixed_blend_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0369558711197,0.0388654006056,0.0710078369687,0.264721373022,0.27359114542,-0.13507699989,669,-0.0418571432241,-0.011145895969,0.0313022312392,0.190316570567,-0.00689739490079,0.540258449304,47.8240144695,0.913553205262,1.41349718582,0.442544343843,418,0,0,0,False,candidate,fixed_blend
frictionless,raw_sector_reversal_g100,full,4154,2008-07-01,2024-12-31,-0.00748152064221,-0.00524666862608,0.067407711416,-0.225483097383,-0.0351589375634,-0.212791431161,3857,-0.0349848592791,-0.00983384821008,-0.0120623679636,0.0344043793506,-0.0194457109204,0.505777563794,67.4285017408,0.995170682768,1.10620643966,-3.59180107171e-05,862,0,0,0,False,control,raw_sector_reversal
frictionless,raw_sector_reversal_g100,2008_2016,2142,2008-07-01,2016-12-30,-0.00157940485896,0.000665616604543,0.0670720120875,0.00205566502719,-0.00991478143242,-0.15929800064,1845,-0.0349848592791,-0.00959062615731,-0.00608236560365,0.0265846390319,-0.0027979849659,0.503267973856,67.7599540317,0.993324553056,1.08848713966,0.000239095833441,444,0,0,0,False,control,raw_sector_reversal
frictionless,raw_sector_reversal_g100,2017_2024,2012,2017-01-03,2024-12-31,-0.0137269102877,-0.0115409603577,0.0677777035783,-0.465134974176,-0.0687337457431,-0.19971136651,1042,-0.032467728893,-0.00993780219702,-0.0184316860112,0.0458764523703,-0.0377987943335,0.508449304175,67.145325762,0.997136095216,1.10620643966,-0.000328701139041,418,0,0,0,False,control,raw_sector_reversal
frictionless,raw_sector_reversal_g150,full,4154,2008-07-01,2024-12-31,-0.0171857903249,-0.0129631636796,0.0936870421959,-0.244504896793,-0.0481196645739,-0.357146926876,3857,-0.0494767258798,-0.013606712506,-0.0261290564927,0.0508706879576,-0.0291769795195,0.506981222918,99.7178275588,1.4639451143,1.65883551263,-0.00010564196724,862,0,0,0,False,control,raw_sector_reversal
frictionless,raw_sector_reversal_g150,2008_2016,2142,2008-07-01,2016-12-30,-0.00332272759256,0.000594433880402,0.0886127432088,0.000754614432279,-0.014331104126,-0.23185426352,1845,-0.040270931927,-0.0125256229162,-0.0111838935081,0.0384416212186,-0.00417872265087,0.506069094304,99.5929000583,1.45281801449,1.65883551263,0.000276815002916,444,0,0,0,False,control,raw_sector_reversal
frictionless,raw_sector_reversal_g150,2017_2024,2012,2017-01-03,2024-12-31,-0.0317329337696,-0.0273967491535,0.0988173316492,-0.479361801174,-0.102843872478,-0.308554442817,1042,-0.0494767258798,-0.014421647827,-0.0420440467049,0.069100434798,-0.0567907124089,0.507952286282,99.9531198094,1.47579116191,1.61211869317,-0.00051281037185,418,0,0,0,False,control,raw_sector_reversal
frictionless,sector_reversal_10_g100,full,4154,2008-07-01,2024-12-31,-0.00155875249445,-0.000100391765069,0.0540531677298,-0.185367240619,-0.00758913655201,-0.205392600827,2156,-0.0297530524412,-0.00796423042028,-0.0044830091775,0.0289829578101,-0.0136360833983,0.492537313433,52.3962792965,0.999260200272,1.11416758976,-0.0297833154361,862,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_10_g100,2008_2016,2142,2008-07-01,2016-12-30,0.000242221818298,0.00160045913848,0.052141118325,0.0203114688359,0.00130789727904,-0.185199420611,1458,-0.025962328981,-0.00755901612313,-0.00247758519179,0.0500333449758,-0.00445295565005,0.493930905696,52.4318499252,0.998931767647,1.08241178276,-0.0237685682812,444,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_10_g100,2017_2024,2012,2017-01-03,2024-12-31,-0.00347186951059,-0.00191113860175,0.0560298784006,-0.391752534119,-0.0169035763538,-0.205392600827,1304,-0.0297530524412,-0.00833053165659,-0.00662015951212,-0.00173278184007,-0.0217398980699,0.491053677932,52.4122868429,0.999609853693,1.11416758976,-0.0361866893953,418,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_10_g150,full,4154,2008-07-01,2024-12-31,-0.00860356923454,-0.0056397739538,0.0775605834825,-0.200489840839,-0.0269433460365,-0.319320741487,3470,-0.0441953043655,-0.0114014709004,-0.014663240119,0.0368118804577,-0.020133391654,0.489889263361,77.9751992081,1.48450502747,1.61065188759,-0.0449755285541,862,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_10_g150,2008_2016,2142,2008-07-01,2016-12-30,-0.00166763376207,0.000955345246904,0.0724680940422,0.00584678260282,-0.00629554777346,-0.264890970902,1458,-0.0293471688197,-0.010447275868,-0.00692209173426,0.0616407632245,-0.00638006119099,0.492063492063,77.7914271369,1.4810184296,1.61065188759,-0.0359509274457,444,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_10_g150,2017_2024,2012,2017-01-03,2024-12-31,-0.0159348191075,-0.0126610191466,0.0826538867114,-0.395527244206,-0.0516359232864,-0.30859948062,1304,-0.0441953043655,-0.0122876844615,-0.0229085166293,0.000591749606161,-0.0328036796071,0.487574552684,78.2507258789,1.48821690253,1.59784557112,-0.0545832301318,418,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_3_g100,full,4154,2008-07-01,2024-12-31,0.00506994665051,0.00655547158515,0.0546488143369,-0.0625387200646,0.0259911380768,-0.195064434483,1438,-0.030975719402,-0.00800520757516,0.00207573222251,0.0275332391815,-0.00680283634837,0.501925854598,74.2158028774,0.99893228776,1.11726914206,-0.0232522330883,862,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_3_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0148764880082,0.0162442342642,0.0543785833782,0.287075388084,0.152410885684,-0.097607778745,1002,-0.0293431451177,-0.00770760885522,0.0118086887689,0.0419118922746,0.0110878005546,0.498132586368,73.6986782372,0.998661824251,1.09583666304,-0.0195462837618,444,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_3_g100,2017_2024,2012,2017-01-03,2024-12-31,-0.00524879834092,-0.0037593045871,0.0549411136804,-0.432620115775,-0.0269080232634,-0.195064434483,1042,-0.030975719402,-0.00820146209087,-0.00828709354577,0.00658841844889,-0.024711745575,0.505964214712,74.8419396638,0.999220226544,1.11726914206,-0.0271976324209,418,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_3_g150,full,4154,2008-07-01,2024-12-31,0.0012427015391,0.00432203261271,0.0785162175866,-0.0718453409637,0.00403246924681,-0.308173841644,1679,-0.0459763799605,-0.0113566379064,-0.00492516202345,0.0409101874308,-0.0106730429836,0.498314877227,110.309203259,1.48273596611,1.64799559577,-0.0349275029504,862,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_3_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0220226050325,0.0247379642565,0.0769928305696,0.312168556758,0.154073406352,-0.142935796345,857,-0.0445264201798,-0.010531736196,0.0158461203178,0.0614914240233,0.0174190517197,0.496265172736,109.323848654,1.47907969742,1.64799559577,-0.0292576098949,444,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_3_g150,2017_2024,2012,2017-01-03,2024-12-31,-0.0203891872194,-0.0174130198629,0.0801026802887,-0.467030637568,-0.0661613169716,-0.308173841644,1042,-0.0459763799605,-0.0119926340869,-0.0270376789471,0.0109379680746,-0.0389528170451,0.500497017893,111.470317526,1.48662847482,1.61718947788,-0.0409637409847,418,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_5_g100,full,4154,2008-07-01,2024-12-31,-0.00925013051536,-0.00782670689797,0.0543487270095,-0.325486860219,-0.0390901655084,-0.236635746998,2876,-0.030975719402,-0.00803752751675,-0.0122573830893,0.03467991222,-0.0220594626583,0.49085219066,72.0564762489,0.998767478311,1.10821121348,-0.0177702777557,862,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_5_g100,2008_2016,2142,2008-07-01,2016-12-30,-0.00627555716328,-0.00488649301274,0.0531092909496,-0.100721296177,-0.0462778695611,-0.135606008289,2050,-0.0254091391656,-0.00787049826823,-0.00911738819049,0.0480563604653,-0.0107215579857,0.491129785247,72.0001823179,0.998073650416,1.08551567836,-0.0157682169431,444,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_5_g100,2017_2024,2012,2017-01-03,2024-12-31,-0.0124128233442,-0.0109568948414,0.0556504686996,-0.556226983002,-0.0524554024557,-0.236635746998,1042,-0.030975719402,-0.0081008923682,-0.0156023568411,0.0151785979966,-0.033069339876,0.49055666004,72.1903673736,0.99950613604,1.10821121348,-0.0199016963743,418,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_5_g150,full,4154,2008-07-01,2024-12-31,-0.016903631798,-0.0139738192231,0.0786465770584,-0.303006171808,-0.048861693839,-0.345948543121,2613,-0.0459763799605,-0.0113925498493,-0.0232517453476,0.0481071512341,-0.0298494960899,0.487241213288,107.223170095,1.48376366322,1.65511807573,-0.02686026103,862,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_5_g150,2008_2016,2142,2008-07-01,2016-12-30,-0.0038661328218,-0.00105206991565,0.0751768974588,-0.0208087688485,-0.0253751490302,-0.152359019338,2050,-0.037874973212,-0.0106623475872,-0.00952941878295,0.0636974493615,-0.00861462888622,0.488795518207,106.894267543,1.47864379583,1.65511807573,-0.0239207826994,444,0,0,0,False,candidate,sector_reversal
frictionless,sector_reversal_5_g150,2017_2024,2012,2017-01-03,2024-12-31,-0.0305969732211,-0.0277304728099,0.0821895541123,-0.580528246999,-0.0884437117296,-0.345948543121,1042,-0.0459763799605,-0.0119996278052,-0.0378631570176,0.0254030399283,-0.0512236100582,0.485586481113,107.683071443,1.48921433715,1.63353607883,-0.0299896658929,418,0,0,0,False,candidate,sector_reversal
frictionless,spy_buy_hold,full,4154,2008-07-01,2024-12-31,0.118752783545,0.132346743681,0.199741473558,0.610596117442,0.251780326734,-0.471652353009,588,-0.10942372476,-0.0309343373525,0.0725017592921,1,-2.73218947466e-17,0.55223880597,0.121184472462,0.999759268175,1,0.999759268175,2,0,0,0,True,benchmark,spy_buy_hold
frictionless,spy_buy_hold,2008_2016,2142,2008-07-01,2016-12-30,0.092110035522,0.110973328314,0.213855516343,0.513623178782,0.195292220922,-0.471652353009,588,-0.098448053731,-0.0330291522064,0.0423720555089,1,-2.73218947466e-17,0.549953314659,0.117632850242,1,1,1,1,0,0,0,True,benchmark,spy_buy_hold
frictionless,spy_buy_hold,2017_2024,2012,2017-01-03,2024-12-31,0.147929256139,0.15510114513,0.183569114185,0.735616174169,0.438734370059,-0.337172709125,488,-0.10942372476,-0.0284378406708,0.104554715606,1,2.73218947466e-17,0.554671968191,0.125085616438,0.999502982107,1,0.999502982107,1,0,0,0,True,benchmark,spy_buy_hold
frictionless,static_macro_g100,full,4154,2008-07-01,2024-12-31,0.0601961280818,0.0632135040122,0.0967198220931,0.5475138794,0.277024399042,-0.217295401741,633,-0.050797614714,-0.0143312584096,0.0491814180336,0.405162710462,0.00364946248427,0.548627828599,1.1768145243,0.985107806553,1,0.985107806553,200,0,0,0,True,control,static_macro
frictionless,static_macro_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0608989230962,0.0640145351597,0.0988543691728,0.636294131485,0.280258682919,-0.217295401741,304,-0.0385881529069,-0.0142605671619,0.0493562557028,0.393045719554,0.0200768130762,0.541549953315,1.14374739381,0.981710263553,1,0.981710263553,103,0,0,0,True,control,static_macro
frictionless,static_macro_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0595129449688,0.062360716379,0.0944188605119,0.447966475567,0.274543869412,-0.216770256412,633,-0.050797614714,-0.014308576758,0.0489883345484,0.422910233176,-0.0148111536843,0.556163021869,1.21318571736,0.98872487271,1,0.98872487271,97,0,0,0,False,control,static_macro
frictionless,static_macro_g150,full,4154,2008-07-01,2024-12-31,0.0803150409657,0.0865394274494,0.135303895673,0.563824006918,0.270569832162,-0.296836644071,653,-0.078568566309,-0.0199285709808,0.0590787111729,0.553841375401,0.00878346154644,0.548627828599,1.81378666522,1.41634137508,1.65422227873,1.41634137508,200,0,0,0,True,control,static_macro
frictionless,static_macro_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0785027535491,0.0849595666041,0.136852682567,0.612928621498,0.264464496271,-0.296836644071,347,-0.0542257795595,-0.0196501685224,0.0568665815156,0.526128748941,0.0263233707782,0.541549953315,1.74443105125,1.40588797339,1.55075611012,1.40588797339,103,0,0,0,False,control,static_macro
frictionless,static_macro_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0823313893062,0.0882213667787,0.133669236984,0.509946078839,0.29237187065,-0.281598189057,653,-0.078568566309,-0.0201368291858,0.061420169405,0.594369737393,-0.012104119299,0.556163021869,1.88939986432,1.42747019536,1.65422227873,1.42747019536,97,0,0,0,False,control,static_macro
frictionless,trend_only_g100,full,4154,2008-07-01,2024-12-31,0.0641149020914,0.0679744382912,0.107090125735,0.541732018007,0.353977759741,-0.181126922037,512,-0.052354520901,-0.0172791475421,0.0507719957463,0.309988339234,0.0200556786505,0.537313432836,15.8509511217,0.676134560023,1,0.676134560023,4154,0,0,0,True,control,trend_only
frictionless,trend_only_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0373832896459,0.0425603084858,0.108046473026,0.389181579562,0.20639278372,-0.181126922037,512,-0.052354520901,-0.0174185172808,0.0250492479858,0.270538355805,0.0121530213316,0.524276377218,16.8425372194,0.646816551338,1,0.646816551338,2142,0,0,0,False,control,trend_only
frictionless,trend_only_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0933660136928,0.0950306341377,0.106062792216,0.707152880137,0.71300936229,-0.13094640636,496,-0.0393266448215,-0.0170353546753,0.0781566602986,0.367580617443,0.0253303865008,0.551192842942,14.812827156,0.707346873443,1,0.707346873443,2012,0,0,0,True,control,trend_only
frictionless,trend_only_g150,full,4154,2008-07-01,2024-12-31,0.0699881668323,0.0764489689499,0.131746379917,0.504642665081,0.321958295104,-0.217382710421,767,-0.0639507937302,-0.0210583135378,0.0504133060183,0.384040754208,0.0194693535802,0.53803562831,19.987753945,0.851189782634,1.52516070133,0.851189782634,4154,0,0,0,True,control,trend_only
frictionless,trend_only_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0391055543277,0.0468900521819,0.130366046018,0.35572120206,0.179892661435,-0.217382710421,767,-0.0639507937302,-0.0206590676276,0.0213970932504,0.330288828421,0.00988357084875,0.525676937442,21.0982619878,0.795983091011,1.51427371611,0.795983091011,2142,0,0,0,False,control,trend_only
frictionless,trend_only_g150,2017_2024,2012,2017-01-03,2024-12-31,0.103911642723,0.107917756086,0.133204002244,0.659818356232,0.513418291913,-0.202391781438,727,-0.0588890090261,-0.021404410972,0.0813027967647,0.462515810755,0.0253976124492,0.551192842942,18.8274237357,0.909963507017,1.52516070133,0.909963507017,2012,0,0,0,True,control,trend_only
frictionless,trend_pullback_10_g100,full,4154,2008-07-01,2024-12-31,0.0271666641757,0.0274675855122,0.0354999045346,0.496259999362,0.408885143587,-0.0664408198777,359,-0.0329630590555,-0.00522977801902,0.0255772206793,0.0695241049123,0.0089713873903,0.487000481464,21.7669758596,0.0753648670149,1,0.0753648670149,4154,0,0,0,False,candidate,trend_pullback
frictionless,trend_pullback_10_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0198313988178,0.0201977390943,0.0334066436037,0.597242137116,0.353347958465,-0.0561242773381,358,-0.0227175431787,-0.00480544639953,0.018523733339,0.0539395799878,0.0137128966999,0.416433239963,21.5421922543,0.0731586869787,0.81379635211,0.0731586869787,2142,0,0,0,False,candidate,trend_pullback
frictionless,trend_pullback_10_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0350530557642,0.0352071536172,0.0376028237174,0.403774888279,0.527583130804,-0.0664408198777,335,-0.0329630590555,-0.00564556673059,0.0330861950899,0.0922999109609,0.0026803703687,0.562127236581,22.0283642234,0.0777135934748,1,0.0777135934748,2012,0,0,0,False,candidate,trend_pullback
frictionless,trend_pullback_10_g150,full,4154,2008-07-01,2024-12-31,0.0333656423883,0.0341505811373,0.0507605320023,0.4777316675,0.335420083338,-0.0994741938413,424,-0.0394828339634,-0.00767346699293,0.0302856337236,0.101918472991,0.0116906946509,0.484352431391,31.6375481856,0.111190573027,1.2492895723,0.111190573027,4154,0,0,0,False,candidate,trend_pullback
frictionless,trend_pullback_10_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0279928868672,0.0287732105325,0.0482115598504,0.589646036763,0.342612418308,-0.0817042388757,358,-0.0311044603872,-0.00695147592134,0.0252866787776,0.0794056640688,0.0194757437943,0.415966386555,31.3370900499,0.107936613156,1.16109900422,0.107936613156,2142,0,0,0,False,candidate,trend_pullback
frictionless,trend_pullback_10_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0391446435735,0.039875396165,0.0533502198735,0.371839306431,0.39351556481,-0.0994741938413,424,-0.0394828339634,-0.00838041782305,0.0356060272242,0.134822417793,0.00160644190263,0.557157057654,31.9895465267,0.114654778814,1.2492895723,0.114654778814,2012,0,0,0,False,candidate,trend_pullback
frictionless,trend_pullback_3_g100,full,4154,2008-07-01,2024-12-31,0.0242660727214,0.0247973232108,0.0397578563842,0.374551624109,0.289819164106,-0.0837283234746,795,-0.0344429768973,-0.0061448342813,0.0224262924944,0.0741547140473,0.00573453612179,0.506259027443,42.7915371434,0.0986433040324,1,0.0986433040324,4154,0,0,0,False,candidate,trend_pullback
frictionless,trend_pullback_3_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0208397991443,0.0213677454919,0.0384753646036,0.54715316115,0.444172373563,-0.0469182695383,386,-0.0216313235114,-0.00583109681548,0.0191472149698,0.0604262846096,0.0141664732266,0.443510737628,42.4088017444,0.0974173644491,0.898510741998,0.0974173644491,2142,0,0,0,True,candidate,trend_pullback
frictionless,trend_pullback_3_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0279473597251,0.0284484939235,0.0410875892128,0.204408030735,0.333786209556,-0.0837283234746,795,-0.0344429768973,-0.00641094178731,0.0259162089425,0.094231078268,-0.0043390710559,0.573061630219,43.2424850973,0.0999484544238,1,0.0999484544238,2012,0,0,0,False,candidate,trend_pullback
frictionless,trend_pullback_3_g150,full,4154,2008-07-01,2024-12-31,0.0267084457115,0.0279813178615,0.0563250132285,0.320200479698,0.178566902793,-0.149571086768,897,-0.0516366246617,-0.00898006642307,0.0232225571887,0.107777990723,0.00480447643397,0.502407318247,60.9483609127,0.144497369337,1.49619302346,0.144497369337,4154,0,0,0,False,candidate,trend_pullback
frictionless,trend_pullback_3_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0270829927874,0.028194192773,0.0542218386274,0.512533462297,0.388490553586,-0.069713388234,386,-0.030965228635,-0.00843126229168,0.0237841810968,0.0878208436546,0.0179673040286,0.442577030812,60.3631346898,0.14205697413,1.22341503303,0.14205697413,2142,0,0,0,True,candidate,trend_pullback
frictionless,trend_pullback_3_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0263381116111,0.0277546886068,0.0584945588952,0.13158471205,0.176090928937,-0.149571086768,897,-0.0516366246617,-0.00949281647113,0.0226222684762,0.136965982624,-0.010803729207,0.566103379722,61.6332830035,0.147095444154,1.49619302346,0.147095444154,2012,0,0,0,False,candidate,trend_pullback
frictionless,trend_pullback_5_g100,full,4154,2008-07-01,2024-12-31,0.0337760973542,0.0340237970712,0.0390599886629,0.619741794441,0.513474954963,-0.0657794446013,387,-0.0343981363862,-0.00579872885013,0.0317352729997,0.0725263034814,0.0151602579501,0.496870486278,33.0576251931,0.0911023460321,1,0.0911023460321,4154,0,0,0,True,candidate,trend_pullback
frictionless,trend_pullback_5_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0236427918941,0.0240438916384,0.0366966331103,0.649015598875,0.435899953427,-0.0542390328521,387,-0.0207616207738,-0.00560006442989,0.0220239273159,0.0587328612942,0.0170296510198,0.4360410831,33.0148157949,0.0899639190363,0.971133953843,0.0899639190363,2142,0,0,0,True,candidate,trend_pullback
frictionless,trend_pullback_5_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0446971329046,0.0446485274078,0.0414268752292,0.594865168674,0.67950000453,-0.0657794446013,234,-0.0343981363862,-0.00594219707269,0.0420742484209,0.0926773759821,0.0120707718891,0.561630218688,33.137110144,0.0923143294442,1,0.0923143294442,2012,0,0,0,True,candidate,trend_pullback
frictionless,trend_pullback_5_g150,full,4154,2008-07-01,2024-12-31,0.0425804438636,0.0432947618064,0.0554880438562,0.602303961993,0.46383586927,-0.0918006706351,388,-0.051090807677,-0.0084448401894,0.0386763772899,0.105358470066,0.0204139664648,0.49494463168,47.6528394439,0.133834842822,1.52516070133,0.133834842822,4154,0,0,0,True,candidate,trend_pullback
frictionless,trend_pullback_5_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0341207631294,0.0349516192889,0.0528537636232,0.655189947629,0.437918756362,-0.0779157380991,388,-0.0253165677312,-0.00809616692511,0.0307613387952,0.0862528974249,0.0248979037627,0.435574229692,47.7577813157,0.132198183047,1.20966462037,0.132198183047,2142,0,0,0,True,candidate,trend_pullback
frictionless,trend_pullback_5_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0516970862883,0.0521769741685,0.0581695710208,0.552740383369,0.563144974112,-0.0918006706351,333,-0.051090807677,-0.00873491494341,0.0471014256794,0.133275967684,0.0141168500446,0.558151093439,47.5902072543,0.135577250991,1.52516070133,0.135577250991,2012,0,0,0,True,candidate,trend_pullback
